sentence_id	n	v	w	n_first_index	n_last_index	v_first_index	v_last_index	w_first_index	w_last_index	sentence_text
64777767	advice	like	would	15	15	13	13	12	12	Thus the photographs would be PD in the US , but I would like some advice as to whether they are copyrighted here in the UK , as I would like to upload them to commons .
64859101	review	like	would	7	7	4	4	3	3	Thus , I would like a deletion review .
64859102	m	like	would	15	15	3	3	2	2	Thus I would like for a wider analysis of this matter , as I ' m no expert in mexican football , and I ' ve could have mistaken some relevant data here that makes everything logical .
64859103	help	like	would	5	5	4	4	3	3	Thus , I would like help in copy-editing the entire article .
64859104	feedback	like	would	6	6	4	4	3	3	Thus , I would like specific feedback regarding this aspect in all areas that I directly communicate with other users , especially from over the past month or two , and from especially talk pages other than User talk pages , unless you feel those need addressing as well .
64859105	page	like	would	8	8	4	4	3	3	Thus , I would like the AEM Yorkshire page to be reinstated .
64869263	life	like	would	40	40	30	30	29	29	Three days after her husband ' s death Elizabeth had written her mother , `` Do not worry too much about me , but if I dared , I would like to follow the one who has been my very life .
64922007	opinion	like	would	18	18	6	6	5	5	To be clear , I would like the article to concentrate on events and facts , rather than opinion .
64922296	imput	like	would	10	10	8	8	7	7	To become a better Wikipedian , I would like some imput from my peers .
64991580	son	like	would	7	7	5	5	4	4	Tony becomes elated and would like his son to become more devoted to the sport and suggests training regimens and ways to reward himself by buying large hot dogs .
65060283	participant	like	would	9	9	6	6	5	5	To remedy this , I would like every mediation participant to submit at least one draft , at one work group , that includes the best points of all the previously submitted drafts of that work group .
65088882	receipt	like	would	20	20	18	18	17	17	Topping up a myki using EFTPOS or credit card displays a screen asking the user if they would like a receipt to be printed .
65214959	scrutiny	like	would	10	10	8	8	7	7	To help us achieve this , we would like heavy scrutiny to reach perfection -LRB- or near levels -RRB- on this article , and hopefully it would be featured one day .
65226261	wallpaper	like	would	12	12	9	9	8	8	To me , the phrase `` If you would like a free wallpaper for your computer .
65226742	help	like	would	23	23	21	21	20	20	To me this appears to be a public domain license , or something very similar to it , but I would like some help in interpreting these terms of use of photobucket .
65238794	chance	like	would	16	16	14	14	13	13	Tom tells her that just in case they divorce or Lynette dies he would like the chance to marry and start another family .
65264634	macro	like	would	12	12	10	10	9	9	To make things visually easier to handle , I would like a macro that automatically turns the font green in a box containing a 1 .
65288044	someone	like	would	9	9	8	8	7	7	Tiny Tower -LRB- iOS App -RRB- I would like someone to do a review of this page please !
65303230	guidance	like	would	7	7	5	5	4	4	TL ; DR I would like some guidance here as to what to respond .
65325575	feedback	like	would	7	7	5	5	4	4	Total War '' and would like some feedback on where to go next with it .
65327519	volunteer	like	would	12	12	6	6	5	5	To that effect , I would like people to step up and volunteer to assume one of the commission roles specified in the Governing Document .
65327979	text	like	would	9	9	7	7	6	6	To that end , if anyone would like the text in order to userfy and work on the article a little more , I will be more than happy to provide it .
65343924	purpose	like	would	18	18	11	11	10	10	To specify the information that I would like , I would like the overview , general date , purpose , and typical scoring .
65344903	country	like	would	11	11	14	14	13	13	To start a game , the player must first select which country they would like to be .
65365602	input	like	would	9	9	5	5	4	4	TOV letter , and would like some further outside input .
65481159	access	like	would	22	22	20	20	19	19	They are attractive to customers who make only occasional use of a vehicle , as well as others who would like occasional access to a vehicle of a different type than they use day-to-day .
65481890	photo	like	would	35	35	33	33	32	32	They are aware that they can use the photograph under the terms of GFDL , but they would like to use it without having to post all that text , and they would like the photo at higher resolution than can be found in Wikipedia .
65487975	help	like	would	13	13	11	11	10	10	They also offer an Academic Support Program for students who would like extra help with their studies .
65494880	shifter	liked	would	17	17	14	14	12	12	They also reported difficulty with the factory shifter and stated `` we would have liked a Hurst shifter , and might have bettered our times with one .
65551956	argument	like	would	18	18	15	15	14	14	They do not violate the pillars any more than the policies , and I would like a specific argument about why the violate V as a pillar for example , when there is no provision in V as a policy for removing the article .
65588090	floor	like	would	15	15	18	18	17	17	They will have a speech bubble above their head , with a number denoting which floor they would like to be taken to .
65627683	chance	like	would	24	24	22	22	21	21	This actually falls under a unique piece of Scout history , see Madison Scouts Drum and Bugle Corps , and we would like the chance to save it .
65663664	assistance	like	would	16	16	13	13	12	12	They inform him that Sauni e re has been murdered and they would like his immediate assistance at the Louvre to help them solve the crime .
